"TENANT_ID"	"TABLE_SCHEM"	"TABLE_NAME"	"COLUMN_NAME"	"COLUMN_FAMILY"	"TABLE_SEQ_NUM"	"TABLE_TYPE"	"PK_NAME"	"COLUMN_COUNT"	"SALT_BUCKETS"	"DATA_TABLE_NAME"	"INDEX_STATE"	"IMMUTABLE_ROWS"	"VIEW_STATEMENT"	"DEFAULT_COLUMN_FAMILY"	"DISABLE_WAL"	"MULTI_TENANT"	"VIEW_TYPE"	"VIEW_INDEX_ID"	"DATA_TYPE"	"COLUMN_SIZE"	"DECIMAL_DIGITS"	"NULLABLE"	"ORDINAL_POSITION"	"SORT_ORDER"	"ARRAY_SIZE"	"VIEW_CONSTANT"	"IS_VIEW_REFERENCED"	"KEY_SEQ"	"LINK_TYPE"	"TYPE_NAME"	"REMARKS"	"SELF_REFERENCING_COL_NAME"	"REF_GENERATION"	"BUFFER_LENGTH"	"NUM_PREC_RADIX"	"COLUMN_DEF"	"SQL_DATA_TYPE"	"SQL_DATETIME_SUB"	"CHAR_OCTET_LENGTH"	"IS_NULLABLE"	"SCOPE_CATALOG"	"SCOPE_SCHEMA"	"SCOPE_TABLE"	"SOURCE_DATA_TYPE"	"IS_AUTOINCREMENT"	"INDEX_TYPE"	"INDEX_DISABLE_TIMESTAMP"	"STORE_NULLS"	"BASE_COLUMN_COUNT"	"IS_ROW_TIMESTAMP"	"TRANSACTIONAL"	"UPDATE_CACHE_FREQUENCY"	"IS_NAMESPACE_MAPPED"	"AUTO_PARTITION_SEQ"	"APPEND_ONLY_SCHEMA"	"GUIDE_POSTS_WIDTH"	"COLUMN_QUALIFIER"	"IMMUTABLE_STORAGE_SCHEME"	"ENCODING_SCHEME"	"QUALIFIER_COUNTER"	"USE_STATS_FOR_PARALLELIZATION"
""	""	"BGPRODUCT_TABLE_TEMP"	"WSP"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6"	""	""	"1"	"15"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK"	""	""	"1"	"u"	""	"5"	""	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"true"	"0"	"false"	""	"false"	""	""	"1"	"2"	""	""
""	""	"BGSTOCK"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15"	""
""	""	"BGSTOCK"	"CL_STOCK"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6"	""	""	"1"	"4"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK"	"ENTRY_DATE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"2"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK"	"ICODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"3"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK"	"ID"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"0"	"1"	"2"	""	""	"false"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK"	"STORE_CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK_TEMP"	""	""	"0"	"u"	""	"5"	""	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"false"	"0"	"false"	""	"false"	""	""	"1"	"0"	""	""
""	""	"BGSTOCK_TEMP"	"CL_STOCK"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6"	""	""	"1"	"4"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK_TEMP"	"ENTRY_DATE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"2"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK_TEMP"	"ICODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"3"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK_TEMP"	"ID"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"0"	"1"	"2"	""	""	"false"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOCK_TEMP"	"STORE_CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	""	""	"1"	"u"	""	"11"	"10"	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"true"	"0"	"false"	""	"false"	""	""	"1"	"2"	""	""
""	""	"BGSTOREORDERALLOCATION"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21"	""
""	""	"BGSTOREORDERALLOCATION"	"ALLOCATED"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"ALLOCATED_DATE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"91"	""	""	"1"	"9"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"CREATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"2"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"DEPARTMENT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"11"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"ITEM"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"7"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"KEY_ID"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"0"	"1"	"2"	""	""	"false"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"RETURN"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"6"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"STORE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"4"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"TOTAL_ORDER"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"8"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"UPDATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"3"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION"	"WH_STOCK"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"10"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	""	""	"0"	"u"	""	"12"	"10"	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"false"	"0"	"false"	""	"false"	""	""	"1"	"0"	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"ALLOCATED"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"ALLOCATED_DATE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"91"	""	""	"1"	"9"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"CREATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"2"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"DEPARTMENT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"11"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"ITEM"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"7"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"KEY_ID"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"0"	"1"	"2"	""	""	"false"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"RETURN"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"6"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"STORE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"4"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"TOTAL_ORDER"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"8"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"UPDATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"3"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTOREORDERALLOCATION_TEMP"	"WH_STOCK"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"10"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	""	""	"1"	"u"	""	"10"	""	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"true"	"0"	"false"	""	"false"	""	""	"1"	"2"	""	""
""	""	"BGSTORES"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20"	""
""	""	"BGSTORES"	"ADDRESS"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"10"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"CATEGORY_ID"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"6"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"7"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"CREATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"2"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"ID"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4"	""	""	"0"	"1"	"2"	""	""	"false"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"SHORT_CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"STATUS"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"9"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"STOCK_HOLDING_DAY"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"8"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"TITLE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"4"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES"	"UPDATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"3"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	""	""	"0"	"u"	""	"10"	""	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"false"	"0"	"false"	""	"false"	""	""	"1"	"0"	""	""
""	""	"BGSTORES_TEMP"	"ADDRESS"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"10"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"CATEGORY_ID"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"6"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"7"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"CREATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"2"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"ID"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4"	""	""	"0"	"1"	"2"	""	""	"false"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"SHORT_CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"STATUS"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"9"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"STOCK_HOLDING_DAY"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"8"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"TITLE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"4"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGSTORES_TEMP"	"UPDATED_AT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"3"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	""	""	"4"	"u"	""	"40"	"20"	""	""	"false"	""	""	"false"	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	"-1"	""	"true"	"0"	"false"	""	"false"	""	""	"1"	"2"	""	"true"
""	""	"BGTOTALSALES"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"51"	""
""	""	"BGTOTALSALES"	""	"BGTOTALSALES_INDEX"	"2"	"i"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"ADMSITE_CODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"5"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BARCODE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"26"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BASICAMT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6"	""	""	"1"	"37"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLDATE"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	""	""	"1"	"24"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLDISCOUNTAMT"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6"	""	""	"1"	"40"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLDISCOUNTNAME"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"17"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLMONTH"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"29"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLNO"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"22"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLQTR"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"14"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLWEEK"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"27"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"BILLYEAR"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"16"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CART_ID"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"32"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CAT1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"6"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CAT2"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"7"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CAT3"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"8"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CAT4"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"9"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CAT5"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"10"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
""	""	"BGTOTALSALES"	"CAT6"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12"	""	""	"1"	"11"	"2"	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"false"	""	""	""	""	""	""	""	""	""	""	""
